clip_id,codec,language,family,pesq,stoi,si_sdr,mcd
hi_048,encodec,hi,Indo-Aryan,3.760599136352539,0.9553696195742741,10.822234153747559,4.529446
hi_048,hifi_codec,hi,Indo-Aryan,1.9176275730133057,0.8487808620173302,-10.662211179733276,3.2677164
hi_049,snac,hi,Indo-Aryan,1.9839496612548828,0.7879954890258087,-2.0393016934394836,2.7754996
hi_049,encodec,hi,Indo-Aryan,3.9056589603424072,0.9515803287559175,15.839414596557617,4.3178625
hi_049,hifi_codec,hi,Indo-Aryan,2.126870632171631,0.8412350235204489,0.9487151354551315,3.1731377
bn_000,snac,bn,Indo-Aryan,1.4914047718048096,0.8529862154017176,-0.7498529553413391,2.2963743
bn_000,encodec,bn,Indo-Aryan,3.7493069171905518,0.9805906426731186,13.382797241210938,1.2747707
bn_000,hifi_codec,bn,Indo-Aryan,1.850382924079895,0.9034838290397343,2.1554148197174072,1.7000629
bn_001,snac,bn,Indo-Aryan,1.542014718055725,0.8430158593987294,0.47451648861169815,2.4662704
bn_001,encodec,bn,Indo-Aryan,3.7850992679595947,0.9767693905555418,15.242186784744263,1.3278058
bn_001,hifi_codec,bn,Indo-Aryan,1.8330981731414795,0.8858500676927121,3.563416600227356,1.7649192
bn_002,snac,bn,Indo-Aryan,1.7348787784576416,0.8618352433707694,2.1029311418533325,2.4617307
bn_002,encodec,bn,Indo-Aryan,3.7821390628814697,0.9723362975219324,17.531251907348633,1.5257169
bn_002,hifi_codec,bn,Indo-Aryan,2.1753623485565186,0.9008280017661751,4.928017258644104,1.7645013
bn_003,snac,bn,Indo-Aryan,1.698758840560913,0.8580853406202334,0.7581150531768799,2.3520803
bn_003,encodec,bn,Indo-Aryan,3.8360960483551025,0.974976546538427,15.49104928970337,1.3659443
bn_003,hifi_codec,bn,Indo-Aryan,2.195374011993408,0.8846788560282531,4.896134734153748,1.7845831
bn_004,snac,bn,Indo-Aryan,1.6046082973480225,0.8540623111815181,1.0251051187515259,2.4386077
bn_004,encodec,bn,Indo-Aryan,3.680722713470459,0.9775371466877499,14.81231689453125,1.4031738
bn_004,hifi_codec,bn,Indo-Aryan,2.0800745487213135,0.8975999023540454,4.485398530960083,1.7729049
bn_005,snac,bn,Indo-Aryan,1.6445035934448242,0.8620689275373452,1.3972756266593933,2.408501
bn_005,encodec,bn,Indo-Aryan,3.7212073802948,0.9823560901449451,14.393236637115479,1.4798497
bn_005,hifi_codec,bn,Indo-Aryan,2.1312482357025146,0.9031798448968232,5.081854462623596,1.7833661
bn_006,snac,bn,Indo-Aryan,1.5760869979858398,0.8568801427111519,1.1792303621768951,2.4840047
bn_006,encodec,bn,Indo-Aryan,3.6246979236602783,0.9782967522774971,15.0300133228302,1.5269386
bn_006,hifi_codec,bn,Indo-Aryan,2.0040841102600098,0.8999256134462124,4.4416046142578125,1.8384981
bn_007,snac,bn,Indo-Aryan,1.4851891994476318,0.8494786888454203,0.5928856879472733,2.5219853
